t [s],FA [g],SS [g]
197.4,0.011539115,0.005691392
197.44,0.01014994,0.0055975635
197.48000000000002,0.008752772,0.0053778347
197.52,0.0072476994,0.0050967797
197.56,0.005742179,0.0048780954
197.6,0.0042765476,0.0045602415
197.64000000000001,0.0026186686,0.004194678
197.68,0.00094202027,0.004121288
197.72,-0.000524949,0.0038487234
197.76,-0.0019713384,0.0031712293
197.8,-0.00353773,0.0027640902
197.84,-0.0050461316,0.0024448917
197.88,-0.0064059137,0.0019851006
197.92000000000002,-0.007833368,0.0016174816
197.96,-0.009293519,0.0010953193
198.0,-0.010606306,0.00045668017
198.04,-0.011784182,9.835081e-06
198.08,-0.012994418,-0.00038761532
198.12,-0.014194134,-0.0008516677
198.16,-0.015125097,-0.0014172922
198.20000000000002,-0.016029028,-0.0019555234
198.24,-0.016941776,-0.0022393758
198.28,-0.017694807,-0.0026572486
198.32,-0.018520989,-0.003211132
198.36,-0.019185415,-0.0035811202
198.4,-0.019517887,-0.0038647852
198.44,-0.019910533,-0.0043120016
198.48000000000002,-0.020333368,-0.004534724
198.52,-0.020475438,-0.004805412
198.56,-0.02044428,-0.005344105
198.6,-0.020285098,-0.005519361
198.64000000000001,-0.02006002,-0.005485162
198.68,-0.019743582,-0.005826384
198.72,-0.019442974,-0.0061487937
198.76,-0.018974863,-0.0061873766
198.8,-0.018251754,-0.006227691
198.84,-0.017516091,-0.0062671076
198.88,-0.016711894,-0.0061467453
198.92000000000002,-0.015842544,-0.0059578503
198.96,-0.014872955,-0.005789173
199.0,-0.013804755,-0.005899237
199.04,-0.012686792,-0.005803938
199.08,-0.011445727,-0.005380906
199.12,-0.010062853,-0.0051894016
199.16,-0.008686124,-0.0050348826
199.20000000000002,-0.0073443884,-0.004770526
199.24,-0.0059146616,-0.0046147513
199.28,-0.00448024,-0.0042614164
199.32,-0.0030400562,-0.0037029241
199.36,-0.0014202151,-0.00346838
199.4,6.2691135e-05,-0.0031063894
199.44,0.0015139771,-0.002410298
199.48000000000002,0.0031018222,-0.0020939996
199.52,0.004674083,-0.0017958276
199.56,0.0061192196,-0.0011821176
199.6,0.007434912,-0.0007734708
199.64000000000001,0.008773731,-0.00038131923
199.68,0.010209234,0.00011249465
199.72,0.011493184,0.0004710736
199.76,0.012795538,0.0008476639
199.8,0.013983367,0.0011949339
199.84,0.015083601,0.0015247614
199.88,0.016037725,0.0019630606
199.92000000000002,0.016987935,0.002386937
199.96,0.018021226,0.0027875402
200.0,0.01876706,0.0032403362
200.04,0.019259645,0.0035515393
200.08,0.019946823,0.0038831674
200.12,0.020482361,0.0043610046
200.16,0.020746833,0.0046405913
200.20000000000002,0.02103271,0.004833889
200.24,0.021179695,0.005184874
200.28,0.021076415,0.0052979556
200.32,0.020921351,0.005322457
200.36,0.020712756,0.005680144
200.4,0.020455556,0.0057918886
200.44,0.019970711,0.005558483
200.48000000000002,0.019402301,0.005663569
200.52,0.01885942,0.005747687
200.56,0.017979473,0.005553974
200.6,0.01698895,0.0055856677
200.64000000000001,0.016021466,0.005562713
200.68,0.014910896,0.005343942
200.72,0.01377242,0.0052389447
200.76,0.012659409,0.0051359935
200.8,0.011516702,0.004990252
200.84,0.010127344,0.0048221354
200.88,0.008650719,0.0045675472
200.92000000000002,0.007342942,0.0042152517
200.96,0.005914912,0.0037854724
201.0,0.004456954,0.003376481
201.04,0.0031171346,0.0031189662
201.08,0.0016266184,0.0027121613
201.12,9.679522e-05,0.0021218914
201.16,-0.0014703516,0.0018414342
201.20000000000002,-0.0030459487,0.0016659497
201.24,-0.0044377325,0.0012809911
201.28,-0.0058703166,0.0009758163
201.32,-0.007262487,0.00059693056
201.36,-0.008641317,4.1628224e-05
201.4,-0.010134561,-0.000313768
201.44,-0.011463326,-0.00069219846
201.48000000000002,-0.012659594,-0.0010944578
201.52,-0.013820585,-0.0012708758
201.56,-0.014844531,-0.0016716338
201.6,-0.015779939,-0.0022642966
201.64000000000001,-0.01676541,-0.002582056
201.68,-0.01756414,-0.0028820173
201.72,-0.018114423,-0.003279945
201.76,-0.018705906,-0.0035608294
201.8,-0.019260764,-0.0038878252
201.84,-0.019637901,-0.004119594
201.88,-0.019848816,-0.004266333
201.92000000000002,-0.019990047,-0.0045054387
201.96,-0.02004246,-0.004657371
202.0,-0.01993294,-0.0047125705
202.04,-0.019761426,-0.0049632173
202.08,-0.01958251,-0.005119485
202.12,-0.019173067,-0.0051678186
202.16,-0.018610444,-0.005395514
202.20000000000002,-0.018024318,-0.005442016
202.24,-0.0173802,-0.0053627337
202.28,-0.016613398,-0.0054852935
202.32,-0.01567373,-0.005371712
202.36,-0.014646235,-0.0052338196
202.4,-0.013687259,-0.0053827926
202.44,-0.012620751,-0.005282093
202.48000000000002,-0.011462228,-0.0049649905
202.52,-0.01028877,-0.004824393
202.56,-0.008935546,-0.004640272
202.6,-0.007481934,-0.0043462063
202.64000000000001,-0.0060948664,-0.0040526814
202.68,-0.0046535376,-0.0036289135
202.72,-0.0031495574,-0.0033844823
202.76,-0.0016074136,-0.0031915985
202.8,-1.1066195e-05,-0.0026656715
202.84,0.0015359627,-0.0021941476
202.88,0.0029982137,-0.001841738
202.92000000000002,0.004583841,-0.0014554643
202.96,0.00613253,-0.0012593968
203.0,0.007591687,-0.00085506187
203.04,0.008992982,-0.00022385686
203.08,0.010314725,-9.257439e-06
203.12,0.011562695,0.00031533767
203.16,0.012729257,0.00084908924
203.20000000000002,0.013890399,0.0010976294
203.24,0.014917235,0.0013928254
203.28,0.015929293,0.0018362862
203.32,0.016912485,0.0022335837
203.36,0.017697232,0.0025623902
203.4,0.018433254,0.0029463945
203.44,0.019138863,0.0033956529
203.48000000000002,0.019660458,0.0037547771
203.52,0.020095894,0.0040046647
203.56,0.020454453,0.0041779517
203.6,0.020650087,0.0044665113
203.64000000000001,0.020752812,0.004725586
203.68,0.020771043,0.004794014
203.72,0.020654835,0.0050347345
203.76,0.020499697,0.005318872
203.8,0.020170286,0.0053337957
203.84,0.019666784,0.0053642066
203.88,0.019113317,0.0053647636
203.92000000000002,0.018458305,0.005356683
203.96,0.01772652,0.005544226
204.0,0.016899286,0.0055717602
204.04,0.01590984,0.0053962236
204.08,0.014963564,0.005248022
204.12,0.013851484,0.0049664867
204.16,0.012609206,0.0046907775
204.20000000000002,0.011543144,0.004595513
204.24,0.010223389,0.0042014425
204.28,0.008675778,0.003774354
204.32,0.0073469765,0.0036295126
204.36,0.006039023,0.003368126
204.4,0.0045095077,0.0030370713
204.44,0.0029081723,0.0028574385
204.48000000000002,0.0014159045,0.0025882705
204.52,-0.00010234071,0.002268873
204.56,-0.0017287584,0.0018493532
204.6,-0.0032513884,0.0013859052
204.64000000000001,-0.004622274,0.0010339663
204.68,-0.006097084,0.0007273013
204.72,-0.0076554175,0.0003296274
204.76,-0.0090486985,3.2628213e-05
204.8,-0.010280657,-0.00031946175
204.84,-0.011345908,-0.00077817164
204.88,-0.012453327,-0.0011025757
204.92000000000002,-0.013656197,-0.0013205508
204.96,-0.014740511,-0.0017097882
205.0,-0.015662586,-0.0019558945
205.04,-0.016461764,-0.0020796417
205.08,-0.017282408,-0.0023786793
205.12,-0.017936058,-0.002619062
205.16,-0.018409137,-0.0027829336
205.20000000000002,-0.01891302,-0.0031774726
205.24,-0.019246044,-0.0034218095
205.28,-0.019461555,-0.0036016172
205.32,-0.019749295,-0.0040060338
205.36,-0.01986689,-0.0042426325
205.4,-0.019771494,-0.0043754047
205.44,-0.019713884,-0.004660552
205.48000000000002,-0.019616636,-0.0049063014
205.52,-0.019222695,-0.005171759
205.56,-0.018639585,-0.00529324
205.6,-0.018015847,-0.0052650445
205.64000000000001,-0.017351056,-0.005341405
205.68,-0.016533572,-0.0053026928
205.72,-0.015515316,-0.0051059914
205.76,-0.014516976,-0.0051346254
205.8,-0.013470665,-0.0051128245
205.84,-0.012124336,-0.0049263723
205.88,-0.01085079,-0.0048990166
205.92000000000002,-0.00970306,-0.004698384
205.96,-0.008319968,-0.004401684
206.0,-0.0068301563,-0.0044249
206.04,-0.0053817327,-0.0042326413
206.08,-0.0038990641,-0.0037858058
206.12,-0.0024247575,-0.00365887
206.16,-0.001014929,-0.003424481
206.20000000000002,0.00047109125,-0.0030023283
206.24,0.0019864156,-0.0027287137
206.28,0.0033491685,-0.0023203753
206.32,0.0046443394,-0.0018646539
206.36,0.0060228417,-0.0015221314
206.4,0.0073835305,-0.0010913977
206.44,0.008729431,-0.0007432694
206.48000000000002,0.01015249,-0.00030662716
206.52,0.011391693,0.00037028934
206.56,0.012535325,0.00079512305
206.6,0.013671102,0.0010646102
206.64000000000001,0.014732769,0.0013988882
206.68,0.015746137,0.0017321819
206.72,0.016746825,0.0021072743
206.76,0.017612962,0.0024626737
206.8,0.018329822,0.002685204
206.84,0.01897386,0.003031869
206.88,0.019513238,0.0034923889
206.92000000000002,0.019885967,0.00388805
206.96,0.020235028,0.004301391
207.0,0.020467848,0.00462733
207.04,0.020410776,0.0047552483
207.08,0.020332772,0.0049518757
207.12,0.020159291,0.0052715885
207.16,0.019820228,0.005304706
207.20000000000002,0.019433416,0.0053665796
207.24,0.019023934,0.005575843
207.28,0.018432211,0.005618422
207.32,0.017705498,0.0056663863
207.36,0.017076949,0.00566898
207.4,0.016323108,0.0054837237
207.44,0.015242218,0.0054107397
207.48000000000002,0.014178759,0.0053042364
207.52,0.013226724,0.0051097255
207.56,0.012110232,0.004979937
207.6,0.010916211,0.004752166
207.64000000000001,0.009728886,0.0044793505
207.68,0.008490502,0.0042934483
207.72,0.0071826135,0.0039121993
207.76,0.0058212685,0.0035293126
207.8,0.0044552065,0.003295922
207.84,0.003039136,0.002830859
207.88,0.0016153286,0.0022406369
207.92000000000002,0.00022900775,0.0018009971
207.96,-0.0011684472,0.0013783445
208.0,-0.0026462905,0.0009496116
208.04,-0.004110954,0.0006931136
208.08,-0.00549448,0.00032576086
208.12,-0.00691199,-8.636522e-05
208.16,-0.008281897,-0.0004509533
208.20000000000002,-0.009668723,-0.00080432004
208.24,-0.011057176,-0.0011345702
208.28,-0.012212181,-0.0014928574
208.32,-0.013264999,-0.0019553634
208.36,-0.014342744,-0.002337061
208.4,-0.01528833,-0.0025961492
208.44,-0.016117092,-0.0028445753
208.48000000000002,-0.016938087,-0.0031720041
208.52,-0.017648801,-0.0035703056
208.56,-0.018216377,-0.0039170682
208.6,-0.018644352,-0.0041622543
208.64000000000001,-0.01894118,-0.0043033524
208.68,-0.0192346,-0.004543516
208.72,-0.01943615,-0.0048073605
208.76,-0.019452902,-0.0049539045
208.8,-0.019407898,-0.004977852
208.84,-0.019239042,-0.004981413
208.88,-0.018898385,-0.0049675223
208.92000000000002,-0.018562473,-0.005024733
208.96,-0.01812122,-0.0052475515
209.0,-0.01747237,-0.005237738
209.04,-0.01683851,-0.0050687
209.08,-0.016089845,-0.005078339
209.12,-0.015166583,-0.005047349
209.16,-0.014201167,-0.00492415
209.20000000000002,-0.013181489,-0.0047827368
209.24,-0.011980967,-0.004529548
209.28,-0.010720842,-0.004337489
209.32,-0.00961866,-0.004039918
209.36,-0.00844918,-0.0036528013
209.4,-0.0069729737,-0.0034890252
209.44,-0.0055761663,-0.0032247966
209.48000000000002,-0.004271647,-0.0028971229
209.52,-0.0028452177,-0.0026545315
209.56,-0.0013797912,-0.0022762846
209.6,4.5280565e-05,-0.0018596573
209.64000000000001,0.0014638898,-0.001581817
209.68,0.0029345427,-0.0013122435
209.72,0.004409692,-0.0009765032
209.76,0.005830541,-0.00069365674
209.8,0.0073136413,-0.0003907778
209.84,0.008653596,-3.6550544e-05
209.88,0.009856438,0.00024337025
209.92000000000002,0.0111403,0.0004972286
209.96,0.012411721,0.0009037344
210.0,0.01352087,0.0012675492
210.04,0.014496169,0.0016300586
210.08,0.015463727,0.0021036912
210.12,0.016337039,0.0024872986
210.16,0.017130056,0.0027825618
210.20000000000002,0.017840408,0.00306701
210.24,0.018430984,0.0033164907
210.28,0.018845892,0.0035546413
210.32,0.019170854,0.0037600768
210.36,0.019522028,0.003914761
210.4,0.019612318,0.0040479996
210.44,0.019533934,0.004268102
210.48000000000002,0.01957658,0.0044600796
210.52,0.019565428,0.004569838
210.56,0.01940388,0.00468596
210.6,0.019072125,0.0048411926
210.64000000000001,0.018574458,0.0049999254
210.68,0.01807346,0.005151464
210.72,0.017514389,0.005078351
210.76,0.016829535,0.004995951
210.8,0.016138183,0.0050477786
210.84,0.015363461,0.0050216014
210.88,0.014413713,0.004802034
210.92000000000002,0.013367704,0.0046016127
210.96,0.012315771,0.004424195
211.0,0.011149844,0.0042482475
211.04,0.009901,0.004104192
211.08,0.008647732,0.0039019643
211.12,0.007350687,0.0035412991
211.16,0.0060483865,0.0031533514
211.20000000000002,0.0045824405,0.002991764
211.24,0.0030514242,0.0028466752
211.28,0.0016308656,0.0024665818
211.32,0.00011709481,0.0020715073
211.36,-0.0013905994,0.0016609341
211.4,-0.002685466,0.0013376728
211.44,-0.004087995,0.001036907
211.48000000000002,-0.0055811475,0.0005453807
211.52,-0.00690919,0.0001935307
211.56,-0.008141419,-4.158865e-05
211.6,-0.009333567,-0.00059354585
211.64000000000001,-0.010502801,-0.0011503842
211.68,-0.011584775,-0.0014253595
211.72,-0.012738917,-0.0017010743
211.76,-0.01383709,-0.002029035
211.8,-0.014729726,-0.0023775292
211.84,-0.015517012,-0.002735476
211.88,-0.016229566,-0.003015705
211.92000000000002,-0.016807139,-0.003266498
211.96,-0.017349886,-0.0036463202
212.0,-0.01794574,-0.0039870176
212.04,-0.018477652,-0.0041775126
212.08,-0.018835444,-0.0043381923
212.12,-0.019028815,-0.004558058
212.16,-0.019019976,-0.0048640054
212.20000000000002,-0.018961372,-0.0051917788
212.24,-0.018883428,-0.0052622003
212.28,-0.01860983,-0.005089069
212.32,-0.018203128,-0.0050368486
212.36,-0.017835034,-0.005148923
212.4,-0.017224753,-0.0051844725
212.44,-0.016483936,-0.0050040414
212.48000000000002,-0.015734633,-0.0048368834
212.52,-0.014862923,-0.0048075467
212.56,-0.013980571,-0.004800222
212.6,-0.012935464,-0.004847768
212.64000000000001,-0.011803447,-0.0047495696
212.68,-0.010664572,-0.0042948993
212.72,-0.009417078,-0.0038627568
212.76,-0.008125726,-0.0037274016
212.8,-0.006890817,-0.0035734621
212.84,-0.0055513033,-0.0032957522
212.88,-0.004230214,-0.0029299764
212.92000000000002,-0.0028908802,-0.0024696642
212.96,-0.0015255582,-0.0022336687
213.0,-0.00024971092,-0.0020618287
213.04,0.001139799,-0.0017118903
213.08,0.0026680047,-0.0012972695
213.12,0.004078355,-0.00079002447
213.16,0.0053671184,-0.00039465338
213.20000000000002,0.0065991855,-0.00016861301
213.24,0.0078609595,0.00022257643
213.28,0.009328746,0.0007132868
213.32,0.010636113,0.0010247482
213.36,0.011728292,0.0011646945
213.4,0.01293201,0.0013982295
213.44,0.014053897,0.0018334837
213.48000000000002,0.015013072,0.0022622645
213.52,0.01594197,0.0025340575
213.56,0.016752899,0.0027125906
213.6,0.017497543,0.0029633697
213.64000000000001,0.018204104,0.0032886425
213.68,0.018767115,0.003596861
213.72,0.019216407,0.0037018955
213.76,0.019568803,0.0037761894
213.8,0.019791132,0.0039770277
213.84,0.019791046,0.004263179
213.88,0.019716606,0.0043890057
213.92000000000002,0.019667309,0.004473366
213.96,0.01940646,0.004514519
214.0,0.019083133,0.00450286
214.04,0.018792361,0.004652157
214.08,0.018333172,0.004713585
214.12,0.01771366,0.004504649
214.16,0.017023077,0.004385151
214.20000000000002,0.0163329,0.004300338
214.24,0.015506728,0.0042600655
214.28,0.0144452015,0.004251707
214.32,0.013358253,0.0041408287
214.36,0.012325958,0.0039553894
214.4,0.011192702,0.0037186982
214.44,0.0099077,0.0034420982
214.48000000000002,0.008615406,0.0032130452
214.52,0.0073517687,0.0029810616
214.56,0.005921845,0.002736368
214.6,0.004456551,0.0024443348
214.64000000000001,0.0030405556,0.0022003413
214.68,0.0016000803,0.0018805334
214.72,0.00015373176,0.0015860158
214.76,-0.0012973334,0.0012307726
214.8,-0.0027754658,0.0007643503
214.84,-0.004162644,0.00042211346
214.88,-0.00554536,0.000109954846
214.92000000000002,-0.0069025042,-0.0003341148
214.96,-0.008066513,-0.00058756105
215.0,-0.009219556,-0.0008338865
215.04,-0.010463772,-0.0012555927
215.08,-0.01162851,-0.0016792709
215.12,-0.012737569,-0.002057041
215.16,-0.013798381,-0.00226514
215.20000000000002,-0.014695875,-0.0025003925
215.24,-0.015547947,-0.0028440626
215.28,-0.016393011,-0.0030676476
215.32,-0.017037716,-0.0032593184
215.36,-0.017612878,-0.0035983555
215.4,-0.01805233,-0.0039501223
215.44,-0.018322416,-0.004164819
215.48000000000002,-0.018557878,-0.004232411
215.52,-0.018727241,-0.0043527884
215.56,-0.018889278,-0.004565469
215.6,-0.01892161,-0.0046207663
215.64000000000001,-0.01875035,-0.0045637507
215.68,-0.01846501,-0.004733104
215.72,-0.018052995,-0.004811396
215.76,-0.017563531,-0.004654035
215.8,-0.016973164,-0.004622347
215.84,-0.016302422,-0.0046592373
215.88,-0.015509671,-0.004646739
215.92000000000002,-0.014669965,-0.0044396217
215.96,-0.013809918,-0.004174657
216.0,-0.012835698,-0.0040652426
216.04,-0.011770334,-0.003944807
216.08,-0.010661696,-0.0037446292
216.12,-0.009559092,-0.0035706172
216.16,-0.008318967,-0.0032410272
216.20000000000002,-0.006973729,-0.0027369028
216.24,-0.0056725536,-0.0024504305
216.28,-0.0043486515,-0.0024485907
216.32,-0.0029818234,-0.0022171515
216.36,-0.0016379978,-0.0017611517
216.4,-0.00031465146,-0.0014914625
216.44,0.0010603184,-0.0012609964
216.48000000000002,0.0025075101,-0.0008705676
216.52,0.003936057,-0.00040695013
216.56,0.005278614,3.3003886e-05
216.6,0.0066251853,0.00045886834
216.64000000000001,0.00809408,0.0007233464
216.68,0.009439954,0.0010384744
216.72,0.010621494,0.0013810494
216.76,0.011871082,0.001591147
216.8,0.012935162,0.0018795917
216.84,0.013792933,0.0022232851
216.88,0.014749097,0.0025569934
216.92000000000002,0.015692415,0.0027399815
216.96,0.016527874,0.0028887233
217.0,0.0172649,0.0031127254
217.04,0.017907286,0.0032482469
217.08,0.018393718,0.0034405831
217.12,0.018729806,0.0037285597
217.16,0.019011639,0.0038456363
217.20000000000002,0.019335777,0.003979504
217.24,0.019569622,0.004074726
217.28,0.01959498,0.004047722
217.32,0.019514605,0.004044986
217.36,0.019365167,0.0040228926
217.4,0.019046394,0.003918644
217.44,0.018602144,0.0040312633
217.48000000000002,0.018178744,0.0041283704
217.52,0.017668612,0.0039069345
217.56,0.016997939,0.0037424606
217.6,0.016193539,0.0037270184
217.64000000000001,0.015421133,0.0036060885
217.68,0.014487827,0.0034238747
217.72,0.013310662,0.0032139155
217.76,0.01220336,0.0028759327
217.8,0.011008404,0.0026518283
217.84,0.009658743,0.0024629317
217.88,0.008444813,0.002334627
217.92000000000002,0.007253794,0.0021685064
217.96,0.005843996,0.0017872619
218.0,0.0043704007,0.0014913952
218.04,0.0028944435,0.0013644992
218.08,0.0015269029,0.0012044531
218.12,0.00011473791,0.00088461704
218.16,-0.001343166,0.0005694854
218.20000000000002,-0.0026722676,0.00023256596
218.24,-0.004123619,-7.3488095e-06
218.28,-0.0055079134,-0.00017305893
218.32,-0.006698868,-0.00044091494
218.36,-0.007926681,-0.00070808956
218.4,-0.009171525,-0.00095197075
218.44,-0.010315283,-0.0012533837
218.48000000000002,-0.011416402,-0.0014269502
218.52,-0.01242882,-0.0016073807
218.56,-0.013290242,-0.0020146105
218.6,-0.01428859,-0.0023584724
218.64000000000001,-0.015197215,-0.0025551424
218.68,-0.015824907,-0.0027680374
218.72,-0.016379885,-0.002975497
218.76,-0.017062586,-0.003272332
218.8,-0.017618174,-0.003433735
218.84,-0.017906029,-0.0034500672
218.88,-0.018042007,-0.0036638672
218.92000000000002,-0.018194225,-0.003918862
218.96,-0.018370802,-0.0039694495
219.0,-0.0183055,-0.0039460943
219.04,-0.018167516,-0.003980088
219.08,-0.017884152,-0.0040698424
219.12,-0.017460315,-0.0041677053
219.16,-0.017068164,-0.0041591194
219.20000000000002,-0.016618866,-0.004101919
219.24,-0.015952121,-0.0040510204
219.28,-0.015167341,-0.0040448327
219.32,-0.014416564,-0.0040681027
219.36,-0.013625174,-0.003965331
219.4,-0.012720666,-0.0037641516
